title,time,source,url,twid
解密：巴克莱前首席执行官赞扬贝莱德比特币 ETF 备案,2023-06-22 05:43:35,Blogs,https://decrypt.co/145713/blackrock-bitcoin-etf-filing-barclays-ceo-praise,
THE BLOCK：周三向 SEC 提交文件，Valkyrie 加入现货比特币 ETF 竞争,2023-06-22 03:57:04,Blogs,https://www.theblock.co/post/235921/valkyrie-joins-race-for-spot-bitcoin-etf-with-wednesday-sec-filing,
解密：币安高管可能会被传唤在巴西就所谓的金字塔计划作证,2023-06-22 03:35:39,Blogs,https://decrypt.co/145666/binance-exec-may-be-called-to-testify-in-brazil-over-alleged-pyramid-schemes,
彭博社：贝莱德 ETF 申请提振比特币,2023-06-22 00:57:53,Blogs,https://www.bloomberg.com/news/videos/2023-06-21/bitcoin-gets-boost-from-blackrock-etf-filing-video,
信息：SEC 腿筋案例 Binance.US,2023-06-22 00:00:08,Blogs,https://www.theinformation.com/articles/sec-case-hamstrings-binance-us?utm_source=ti_app,
THE BLOCK：Cosmos 区块链 Neutron 报告由 Binance Labs 和 CoinFund 领投的 1000 万美元融资,2023-06-21 22:12:34,Blogs,https://www.theblock.co/post/235831/cosmos-blockchain-neutron-reports-10-million-funding-round-led-by-binance-labs-and-coinfund,
BINANCE.COM 博客：币安实验室领投 Neutron 一轮 1000 万美元融资，以推动 Cosmos 上安全链间基础设施的开发,2023-06-21 22:00:00,Blogs,https://www.binance.com/en/blog/ecosystem/binance-labs-leads-10-million-round-for-neutron-to-drive-development-of-secure-interchain-infrastructure-on-cosmos-6639725216402957352,
COINDESK：币安实验室和 CoinFund 领投智能合约基础设施公司 Neutron 的 1000 万美元融资,2023-06-21 22:00:03,Blogs,https://www.coindesk.com/business/2023/06/21/binance-labs-coinfund-lead-10m-round-for-smart-contract-infrastructure-firm-neutron/,
THE BLOCK：币安宣布 TUSD 货币对的挂单费用为零,2023-06-21 21:38:41,Blogs,https://www.theblock.co/post/235828/binance-tusd-fees,
COINTELEGRAPH：币安在西方陷入困境之际在哈萨克斯坦推出受监管平台,2023-06-21 21:23:01,Blogs,https://cointelegraph.com/news/binance-launches-regulated-platform-in-kazakhstan,
"解密：继 BlackRock、WisdomTree、Invesco ETF 备案后，比特币触及 29,000 美元",2023-06-21 20:07:58,Blogs,https://decrypt.co/145586/bitcoin-hits-29000-following-blackrock-wisdomtree-invesco-etf-filings,
BINANCE.COM 博客：币安在哈萨克斯坦推出受监管的数字资产平台,2023-06-21 20:01:56,Blogs,https://www.binance.com/en/blog/ecosystem/binance-launches-a-regulated-digital-asset-platform-in-kazakhstan-7318383218004275432,
解密：WisdomTree、景顺追随贝莱德推出现货比特币 ETF 申请,2023-06-21 17:11:18,Blogs,https://decrypt.co/145566/wisdomtree-invesco-follow-blackrock-with-spot-bitcoin-etf-applications,
"THE BLOCK：比特币 ETF 申请激增后，比特币价格接近 29,000 美元",2023-06-21 16:37:38,Blogs,https://www.theblock.co/post/235760/bitcoin-price-nears-29000-after-flurry-of-bitcoin-etf-applications,
区块：WisdomTree、Invesco 和 BlackRock 现在都在瞄准比特币 ETF,2023-06-21 15:26:47,Blogs,https://www.theblock.co/post/235753/wisdomtree-invesco-and-blackrock-are-now-all-gunning-for-a-bitcoin-etf,
BINANCE.COM 博客：消除朋友对 Web3 的疑虑,2023-06-21 14:54:13,Blogs,https://www.binance.com/en/blog/community/dispelling-friends-doubts-about-web3-7065944547424987473,
COINTELEGRAPH：贝莱德的现货比特币 ETF 重燃乐观情绪，引发新申请浪潮,2023-06-21 14:25:05,Blogs,https://cointelegraph.com/news/blackrock-spot-bitcoin-etf-new-sec-filings-wisdomtree-invesco,
埃隆·马斯克 (@elonmusk)：@cb_doge True,2023-06-21 12:34:21,Twitter,https://twitter.com/elonmusk/status/1671375971524526080,
彭博社：继贝莱德申请之后，WisdomTree 申请启动美国现货比特币 ETF,2023-06-21 08:53:01,Blogs,https://www.bloomberg.com/news/articles/2023-06-20/wisdomtree-files-for-us-spot-bitcoin-etf-on-heels-of-application-by-blackrock,
彭博社：美国证券交易委员会 (SEC) 打击行动后，Binance.US 市场份额跌至 1.5%,2023-06-21 04:33:53,Blogs,https://www.bloomberg.com/news/articles/2023-06-20/binance-us-market-share-shrinks-to-1-5-in-wake-of-sec-crackdown,
COINTELEGRAPH：币安将实施闪电网络节点以增强比特币交易,2023-06-21 04:00:01,Blogs,https://cointelegraph.com/news/binance-lightning-network-nodes-for-enhanced-bitcoin-transactions,
缩放器（@zoomerfied）：https://blockstream.info/tx/39c4b92cd0ae0b74a9e88d7a37745b4920a8f47427d1750e7ea05bee8781999b,2023-06-21 03:35:52,Twitter,https://twitter.com/zoomerfied/status/1671240465725751297,
"变焦器（@zoomerfied）：[变焦器]

被扣押的丝路比特币被转移：链上",2023-06-21 03:05:34,Twitter,https://twitter.com/zoomerfied/status/1671232842347454465,
缩放器（@zoomerfied）：https://blockstream.info/address/bc1qzd8c8h8dcgwuy5zdafdzdce2ap0nayf8v3xrez,2023-06-21 03:06:00,Twitter,https://twitter.com/zoomerfied/status/1671232951449731074,
THE BLOCK：贝莱德申请比特币 ETF 后，GBTC 交易量飙升 400%,2023-06-21 02:17:15,Blogs,https://www.theblock.co/post/235630/gbtc-trading-volume-spikes-after-blackrock-files-for-bitcoin-etf,
DECRYPT：由于与 SEC 的交易等待法院批准，币安美国市场份额跌至 1.5%,2023-06-20 23:53:31,Blogs,https://decrypt.co/145431/preview-145431,
解密：币安一周内第二次向“诈骗”公司发出制止令,2023-06-20 20:02:41,Blogs,https://decrypt.co/145384/binance-issues-another-cease-and-desist-to-scam-company-second-in-a-week,
"db (@tier10k)：就连 BBC 也错误地报道了 Andrew Tate 没收了 3 亿美元的比特币 😵‍💫

这是谷歌翻译错误，他们没收了 21 BTC...

https://www.diicot.ro/mass-media/4082-comunicat-de-presa-2-20-06-2023 https://t.co/rjVmDz49P1",2023-06-20 19:30:01,Twitter,https://twitter.com/tier10k/status/1671118199377502208,
COINDESK：币安设置比特币闪电节点以简化存款和取款,2023-06-20 17:37:10,Blogs,https://www.coindesk.com/?1687253829938,
DECRYPT：币安将整合比特币闪电网络进行存款和取款,2023-06-20 17:37:39,Blogs,https://decrypt.co/145378/binance-set-to-integrate-bitcoin-lightning-network-for-deposits-and-withdrawals,
THE BLOCK：币安开始打造比特币闪电网络节点,2023-06-20 16:00:04,Blogs,https://www.theblock.co/post/235556/binance-starts-whipping-up-bitcoin-lightning-network-nodes,
"COINTELEGRAPH：币安英国办事处是萨福克郡共享“公用设施壁橱”的 2,403 家公司之一",2023-06-20 14:29:00,Blogs,https://cointelegraph.com/news/binance-uk-address-shared-by-thousands-of-companies,
BINANCE.COM 博客：币安孵化器投资了其孵化计划第五季中的五个项目,2023-06-20 11:34:40,Blogs,https://www.binance.com/en/blog/all/binance-labs-invests-in-five-projects-featured-in-season-5-of-its-incubation-program-5751405877539570607,
解密：贝莱德 ETF 提交后，比特币重新夺回超过 50% 的市场主导地位,2023-06-20 04:33:18,Blogs,https://decrypt.co/145334/bitcoin-reclaims-over-50-market-dominance-following-blackrock-etf-filing,
解密：贝莱德 ETF 备案后，灰度比特币信托基金出现看涨,2023-06-20 04:07:05,Blogs,https://decrypt.co/145326/grayscale-bitcoin-trust-gets-a-bullish-bump-after-blackrock-etf-filing,
DECRYPT：随着贝莱德推动比特币 ETF，加密货币基金的资金外流有所缓解,2023-06-20 00:35:53,Blogs,https://decrypt.co/145268/preview-145268,
BINANCE.COM 博客：Binance Dimension Puzzle Box：周末赢大奖,2023-06-20 00:00:34,Blogs,https://www.binance.com/en/blog/community/binance-dimension-puzzle-box-win-big-with-the-weeknd-4260390265413322201,
BINANCE.COM 博客：遵守规则：当今的加密货币合规格局,2023-06-19 23:02:27,Blogs,https://www.binance.com/en/blog/community/playing-by-the-rules-the-crypto-compliance-landscape-today-2911606196614178290,
解密：币安英国子公司撤销 FCA 注册,2023-06-19 22:43:00,Blogs,https://decrypt.co/145253/binance-uk-subsidiary-withdraws-fca-registration,
COINDESK：英国金融监管机构应公司要求取消币安许可,2023-06-19 21:06:59,Blogs,https://www.coindesk.com/?1687180019047,
"变焦器（@zoomerfied）：[变焦器]

DO KWON 在黑山监狱因护照箱被关押 4 个月：RTCG：BBG",2023-06-19 20:26:48,Twitter,https://twitter.com/zoomerfied/status/1670770102763962370,
"变焦器（@zoomerfied）：[变焦器]

DO KWON 在黑山因假护照案被判有罪：RTCG：BBG",2023-06-19 20:26:40,Twitter,https://twitter.com/zoomerfied/status/1670770067087171590,
THE BLOCK：币安因监管困境而在英国注销,2023-06-19 19:58:33,Blogs,https://www.theblock.co/post/235425/binance-deregisters-in-uk-amid-regulatory-woes,
解密：币安向尼日利亚“诈骗实体”发出停止令,2023-06-19 19:56:21,Blogs,https://decrypt.co/145223/binance-issues-cease-and-desist-to-nigerian-scammer-entity,
COINTELEGRAPH：币安在监管审查中取消在英国的注册,2023-06-19 18:46:00,Blogs,https://cointelegraph.com/news/binance-cancels-registration-in-the-uk-amid-regulatory-scrutiny,
"埃隆·马斯克 (@elonmusk)：埃隆·马斯克转发@cb_doge：
> “亮点选项卡”现已在 Twitter 上上线。您现在可以在个人资料上展示您最喜欢的推文。  https://t.co/nPz7DfNeIZ",2023-06-19 07:51:39,Twitter,https://twitter.com/elonmusk/status/1670580054206603264,
CNN：币安与 SEC 达成协议，将美国客户资产保留在该国,2023-06-19 02:43:58,Blogs,https://www.cnn.com/2023/06/18/business/binance-sec-agreement-us-assets/index.html,
THE BLOCK：美国证券交易委员会提起诉讼后，Binance.US 的市场份额急剧下降,2023-06-18 23:24:22,Blogs,https://www.theblock.co/post/235310/binance-uss-market-share-nosedives-after-sec-lawsuit,
COINTELEGRAPH：币安向尼日利亚诈骗实体发送停止通知,2023-06-18 18:59:00,Blogs,https://cointelegraph.com/news/binance-cease-and-desist-notice-to-nigerian-scammer,
COINTELEGRAPH：币安首席执行官 CZ 认为 SEC 的紧急救济请求毫无根据,2023-06-18 15:04:00,Blogs,https://cointelegraph.com/news/binance-ceo-cz-sec-request-for-emergency-relief-unwarranted,
埃隆·马斯克（@elonmusk）：@cb_doge 💯,2023-06-18 06:49:29,Twitter,https://twitter.com/elonmusk/status/1670202022228815879,
华尔街日报：加密货币交易所币安在美国避免了灾难,2023-06-18 06:36:38,Blogs,https://www.thestreet.com/technology/crypto-exchange-binance-avoids-disaster-in-the-us,
埃隆·马斯克（@elonmusk）：@cb_doge @TheRock 😂,2023-06-18 05:12:42,Twitter,https://twitter.com/elonmusk/status/1670177671437856769,
解密：前 SEC 官员表示，币安美国与 SEC 达成了一项“繁重”的交易,2023-06-18 01:56:54,Blogs,https://decrypt.co/145069/binance-us-made-a-burdensome-deal-with-sec-former-sec-official-says,
《华盛顿邮报》：根据法庭协议，币安可以继续在美国开展业务，应对 SEC 的欺诈指控,2023-06-17 23:30:10,Blogs,https://www.washingtonpost.com/business/2023/06/17/cryptocurrency-exchange-binance-sec-lawsuit/d4793cf0-0d23-11ee-8132-a84600f3bb9b_story.html,
华尔街日报：加密货币交易所 Binance.US 避免了广泛的资产冻结,2023-06-17 23:06:13,Blogs,https://www.wsj.com/articles/crypto-exchange-binance-us-avoids-broad-asset-freeze-e42fb00b,
彭博社：Binance.US 与 SEC 达成协议以避免资产全面冻结,2023-06-17 23:01:26,Blogs,https://www.bloomberg.com/news/articles/2023-06-17/binance-us-sec-reach-agreement-to-avoid-full-crypto-asset-freeze,
纽约时报：币安与政府达成协议以避免美国关闭,2023-06-17 21:37:23,Blogs,https://www.nytimes.com/2023/06/17/technology/binance-shutdown-sec-crypto.html,
埃隆·马斯克（@elonmusk）：@daanksy @dogeofficialceo 😂,2023-06-17 18:01:47,Twitter,https://twitter.com/elonmusk/status/1670008825162895360,
THE BLOCK：根据 SEC 拟议交易，币安将失去使用 Binance.US 加密货币的权限,2023-06-17 16:11:36,Blogs,https://www.theblock.co/post/235266/binance-to-lose-access-to-binance-uss-cryptocurrency-under-proposed-sec-deal,
COINDESK：币安与 SEC 达成协议，将所有美国客户资金和钱包钥匙移回境内,2023-06-17 13:12:07,Blogs,https://www.coindesk.com/policy/2023/06/17/binance-sec-strike-deal-to-move-all-us-customer-funds-wallet-keys-back-onshore/,
解密：贝莱德比特币 ETF 是“真正的交易”——这真的是最后一个吗？,2023-06-17 06:03:03,Blogs,https://decrypt.co/145000/blackrock-bitcoin-etf-real-deal,
COINDESK：专家表示，贝莱德的现货比特币 ETF 与灰度的产品不一样,2023-06-17 04:44:05,Blogs,https://www.coindesk.com/business/2023/06/16/blackrocks-spot-bitcoin-etf-not-the-same-as-grayscales-product-experts-say/,
解密：Abra 停止和停止揭示了与 Binance 和 Prime Trust 的联系,2023-06-17 03:42:22,Blogs,https://decrypt.co/144947/abra-cease-and-desist-reveals-ties-to-binance-and-prime-trust,
CNBC：随着投资者消化贝莱德的比特币 ETF 计划，加密货币在本周结束时攀升,2023-06-17 02:53:39,Blogs,https://www.cnbc.com/2023/06/16/cryptocurrencies-climb-to-end-the-week-as-investors-digest-blackrocks-bitcoin-etf-plans.html,
解密：The Weeknd 和 Binance 进入元宇宙,2023-06-17 02:10:07,Blogs,https://decrypt.co/144944/weeknd-launches-metaverse-game-amid-binance-backed-tour,
THE BLOCK：尽管有传言，CZ 表示币安不会出售比特币、BNB [4039 分钟前],2023-06-17 01:18:06,Blogs,https://www.theblock.co/post/234516/cz-says-binance-isnt-selling-bitcoin-bnb-despite-rumors,
THE BLOCK：Binance.US 和 SEC 同意达成避免全面资产冻结的协议：彭博社 [4073 分钟前],2023-06-17 01:18:06,Blogs,https://www.theblock.co/post/234511/binance-us-sec-agree-to-work-out-deal-to-avoid-full-asset-freeze-bloomberg,
埃隆·马斯克（@elonmusk）：@dogeofficialceo 🤣,2023-06-17 01:15:00,Twitter,https://twitter.com/elonmusk/status/1669755459551604756,
BINANCE.COM 博客：为什么双因素身份验证很重要以及如何立即设置您的身份验证,2023-06-17 00:30:32,Blogs,https://www.binance.com/en/blog/community/why-two-factor-authentication-is-important-and-how-to-set-yours-up-today-3860132531835570490,
英国《金融时报》：币安因涉嫌非法行为在法国接受调查,2023-06-17 00:07:35,Blogs,https://www.ft.com/content/22be8c3d-8bae-4edf-ac3f-915794662f2c,
COINDESK：贝莱德可能已找到获得 SEC 批准现货比特币 ETF 的方法,2023-06-16 23:32:24,Blogs,https://www.coindesk.com/business/2023/06/16/blackrock-may-have-found-way-to-get-sec-approval-for-spot-bitcoin-etf/,
消息：币安因反洗钱违规行为在法国接受调查,2023-06-16 22:17:35,Blogs,https://www.theinformation.com/briefings/binance-under-investigation-in-france-for-anti-money-laundering-violations?unlock=b6a6e3&utm_source=ti_app,
BINANCE.COM 博客：Metaverse Dimension：The Weeknd 的虚拟宇宙,2023-06-16 21:59:30,Blogs,https://www.binance.com/en/blog/community/metaverse-dimension-the-weeknds-virtual-universe-3073410449778283857,
TECHINASIA：50 个字：币安退出荷兰市场，因注册问题停止交易,2023-06-16 21:33:01,Blogs,https://www.techinasia.com/short/50-words-binance-leaves-dutch-market-halts-trading-registration-issues,
彭博社：加密货币交易所币安因涉嫌非法行为受到法国调查,2023-06-16 21:31:58,Blogs,https://www.bloomberg.com/news/articles/2023-06-16/binance-probed-by-france-for-illegal-practice-crypto-money-laundering,
CNBC：币安因未能获得监管部门批准而退出荷兰,2023-06-16 20:52:35,Blogs,https://www.cnbc.com/2023/06/16/binance-to-exit-the-netherlands-as-it-fails-to-get-regulatory-approval.html,
解密：法国当局调查币安“严重洗钱”行为,2023-06-16 20:52:52,Blogs,https://decrypt.co/144927/french-authorities-investigating-binance-for-aggravated-money-laundering,
解密：币安因未能获得 VASP 许可证而离开荷兰,2023-06-16 19:57:08,Blogs,https://decrypt.co/144920/binance-to-leave-netherlands-after-failing-to-acquire-vasp-license,
THE BLOCK：币安因涉嫌洗钱而在法国接受调查：《世界报》,2023-06-16 19:24:58,Blogs,https://www.theblock.co/post/235129/binance-is-under-investigation-in-france-for-alleged-money-laundering-le-monde,
COINDESK：币安在法国接受调查，被指控“严重”洗钱,2023-06-16 18:42:52,Blogs,https://www.coindesk.com/policy/2023/06/16/binance-under-investigation-in-france-accused-of-aggravated-money-laundering/,
巴伦斯：比特币上涨。贝莱德 ETF 备案提振加密货币。,2023-06-16 18:33:33,Blogs,https://www.barrons.com/articles/bitcoin-crypto-markets-today-blackrock-6bcad0ad,
埃隆·马斯克（@elonmusk）：@cb_doge 😂,2023-06-16 17:49:18,Twitter,https://twitter.com/elonmusk/status/1669643300045836288,
THE BLOCK：币安在未能获得监管部门批准后退出荷兰,2023-06-16 17:40:08,Blogs,https://www.theblock.co/post/235084/binance-exits-the-netherlands,
COINTELEGRAPH：币安将退出荷兰市场：此时此刻,2023-06-16 17:18:02,Blogs,https://cointelegraph.com/news/binance-crypto-exchange-exits-netherlands,
